"","x","y","z"
"1",1.04952970297788,-0.0363186965963932,-0.0454040279924333
"2",1.03393773015998,-0.0749317244986693,0.0417765624472266
"3",0.92558639468639,0.0637077152246128,0.0360546400558046
"4",0.959487535307895,-0.0691474518986927,-0.0296917369815908
"5",1.06869573595892,0.0282296717486604,-0.0604492461669056
"6",1.04167696004953,-0.146789985045488,-0.0422211121441723
"7",1.0058539444432,-0.0411928649541681,0.0468329663128011
"8",0.991519914049148,-0.0251781107318863,-0.0558839769970187
"9",0.965045930402659,-0.0163504239078435,0.00335828680770123
"10",0.92168185869431,-0.0872233415371113,-0.0153790800001228
"11",0.988323066180458,-0.0528481471967312,0.0314700592384033
"12",1.05822647336183,0.0313889507855382,0.0437474251883836
"13",0.992088723023461,0.00958515786098107,0.03384073673158
"14",0.96348140897396,0.00455682860043723,-0.0559227851416962
"15",1.12409002736012,0.00946685761292259,-0.0455611585571905
"16",1.03737689610377,-0.0424027885336176,0.0160980555197803
"17",1.00119010797421,-0.044995696082815,-0.0509582920688706
"18",1.04729772904214,-0.0118331108476366,0.0139131210378536
"19",1.0430454597959,-0.0989181961722074,0.044263162704016
"20",0.996227938296813,-0.0463288894536257,0.014363921369058
"21",0.991688366844991,-0.00973780539173282,0.104532049509878
"22",1.06319635584992,-0.0359155303398259,0.0606855858179876
"23",1.03227646400049,-0.0299150108910212,-0.0285588263456631
"24",0.968106130642476,-0.072116013784048,-0.0152258891626938
"25",0.998025579610173,0.0234297340389014,-0.040427763931023
"26",0.921896031632002,-0.062597407861545,0.0557367765936805
"27",1.07101046979501,-0.0589961725190357,0.0639541431291875
"28",0.967600218219001,-0.13433986368074,-0.025200267232983
"29",1.02320197765835,-0.0845162812652553,-0.0374094536325045
"30",0.950452770648324,-0.100835587029064,-0.0717095319566636
"31",0.988511528466345,-0.0999961717027717,-0.00617171075836775
"32",0.927017515413854,-0.0136452373557448,0.00726031915856171
"33",1.03476081948654,-0.0522225892162226,0.0742155063739317
"34",1.03434448234822,-0.0235746361708723,0.0848861145851488
"35",1.00696795538792,-0.0658854262489347,-0.0285895383663152
"36",1.00754836944487,-0.0611029508162289,0.0343113831025408
"37",1.06213023159167,-0.0551718076724581,0.0265207049835646
"38",0.976459220967677,-0.0966672992250119,-0.0465080928382149
"39",1.00060377728938,-0.0708335863006798,0.0640968699375925
"40",0.951225290389439,-0.075577723399301,0.102044584759834
"41",1.01566086507434,-0.110338115713043,0.0470639575153197
"42",0.993318921814305,-0.0482697122187054,0.0832840688303188
"43",1.07442608843136,-0.115121379245731,0.0510178968044664
"44",1.0393454872479,-0.139751552819058,0.161422448349967
"45",1.01387921868141,-0.0410356566483009,0.134336069933518
"46",0.980581731372575,-0.163679231012732,-0.0556897161550569
"47",1.02993340807551,-0.155543836565702,0.073332436695423
"48",0.92641531376056,-0.132561663751017,0.0437444616472037
"49",1.05289208097763,-0.132427748677354,0.00539283599167509
"50",1.02298706701423,-0.125614030466287,0.0484745464625062
"51",0.943707167669602,-0.111481845238333,-0.030195412603089
